Name Band MJD Mag Magerr
2006jc J 54158.156 18.548 0.156
2006jc J 54160.202 18.726 0.085
2006jc J 54161.192 18.452 0.128
2006jc J 54162.191 18.724 0.205
2006jc J 54163.189 18.64 0.232
2006jc J 54165.16 18.853 0.162
2006jc J 54168.265 18.765 0.153
2006jc J 54170.29 18.552 0.077
2006jc J 54171.234 18.966 0.248
2006jc J 54173.121 18.918 0.175
2006jc J 54174.128 18.926 0.175
2006jc J 54175.123 18.928 0.292
2006jc H 54021.495 13.983 0.031
2006jc H 54028.464 14.454 0.043
2006jc H 54029.522 14.552 0.023
2006jc H 54031.474 14.773 0.041
2006jc H 54035.461 15.09 0.021
2006jc H 54040.429 15.65 0.039
2006jc H 54041.437 15.682 0.045
2006jc H 54042.419 15.621 0.036
2006jc H 54043.442 15.837 0.058
2006jc H 54044.42 15.692 0.046
2006jc H 54045.418 15.715 0.055
2006jc H 54046.409 15.961 0.046
2006jc H 54047.409 15.901 0.05
2006jc H 54048.414 15.848 0.066
2006jc H 54049.414 15.923 0.066
2006jc H 54050.431 15.936 0.043
2006jc H 54051.456 15.902 0.034
2006jc H 54053.437 15.698 0.031
2006jc H 54055.45 15.7 0.046
2006jc H 54056.412 15.753 0.047
2006jc H 54057.401 15.694 0.033
2006jc H 54058.38 15.683 0.047
2006jc H 54059.371 15.658 0.032
2006jc H 54060.38 15.658 0.052
2006jc H 54061.378 15.711 0.045
2006jc H 54063.469 15.569 0.058
2006jc H 54064.36 15.623 0.04
2006jc H 54065.354 15.597 0.034
2006jc H 54069.345 15.38 0.034
2006jc H 54070.342 15.293 0.024
2006jc H 54071.334 15.353 0.041
2006jc H 54072.333 15.202 0.019
2006jc H 54074.326 15.134 0.033
2006jc H 54075.329 15.142 0.04
2006jc H 54076.32 15.105 0.021
2006jc H 54077.425 15.067 0.023
2006jc H 54078.351 14.987 0.023
2006jc H 54080.31 14.826 0.039
2006jc H 54081.315 14.889 0.019
2006jc H 54082.313 14.821 0.031
2006jc H 54083.302 14.876 0.021
2006jc H 54085.317 14.823 0.026
2006jc H 54086.301 14.826 0.022
