time U-B UB_err r-J rJ_err r-H rH_err r-K rK_err u-B uB_err sn
7.112054126679141 "" "" "" "" "" "" 2.1300700593316026 0.20016063142534896 "" "" SN_2005hg
7.112054126679141 "" "" 0.7114920227628688 0.06416063142534897 "" "" "" "" "" "" SN_2005hg
7.646216182249191 "" "" "" "" 0.8550398150575986 0.20122226677781824 "" "" "" "" SN_2009er
7.646216182249191 "" "" "" "" "" "" 0.9416454657736796 0.10822226677781825 "" "" SN_2009er
7.646216182249191 "" "" 0.7116515373416621 0.05022226677781825 "" "" "" "" "" "" SN_2009er
7.707649877243966 "" "" "" "" 0.8151111474767176 0.1939720006323828 "" "" "" "" SN_2005bf
7.707649877243966 "" "" "" "" "" "" 0.8462133070530704 0.053972000632382805 "" "" SN_2005bf
7.707649877243966 "" "" 0.7087851001346449 0.0329720006323828 "" "" "" "" "" "" SN_2005bf
7.759269877242332 0.2873737322260504 0.04971029416814696 "" "" "" "" "" "" "" "" SN_2005bf
7.76299987724633 0.28737373045818226 0.04971030051404321 "" "" "" "" "" "" "" "" SN_2005bf
8.076094230360468 0.28737337871401536 0.43269370945578567 "" "" "" "" "" "" "" "" SN_2006F
8.0910541266785 "" "" "" "" "" "" 2.2997207363112113 0.20019377537297806 "" "" SN_2005hg
8.0910541266785 "" "" 0.7096305956558491 0.053193775372978064 "" "" "" "" "" "" SN_2005hg
8.0910541266785 "" "" "" "" 0.8349549358188615 0.08719377537297807 "" "" "" "" SN_2005hg
8.393292957312951 "" "" 0.7136281955576739 0.1088175952935077 "" "" "" "" "" "" SN_2006fo
8.393292957312951 "" "" "" "" 0.8848806563416132 0.2588175952935077 "" "" "" "" SN_2006fo
8.393292957312951 "" "" "" "" "" "" 2.794570103381895 0.2268175952935077 "" "" SN_2006fo
8.714227549360658 "" "" 0.7109078957089027 0.23234211960485232 "" "" "" "" "" "" SN_2008D
8.714227549360658 "" "" "" "" 0.8414862502080299 0.05234211960485233 "" "" "" "" SN_2008D
8.714227549360658 "" "" "" "" "" "" 1.5015661762235575 0.06234211960485233 "" "" SN_2008D
10.362292957310274 "" "" 0.7123511182150408 0.20571136353205438 "" "" "" "" "" "" SN_2006fo
10.362292957310274 "" "" "" "" 0.8610400113171476 0.2617113635320544 "" "" "" "" SN_2006fo
10.362292957310274 "" "" "" "" "" "" 2.786917333730169 0.2117113635320544 "" "" SN_2006fo
10.59621618224628 "" "" 0.709533230632155 0.050355617519151054 "" "" "" "" "" "" SN_2009er
10.59621618224628 "" "" "" "" 0.8438228235875367 0.20135561751915104 "" "" "" "" SN_2009er
10.604663578742475 "" "" 0.7179733019457285 0.06487722852465434 "" "" "" "" "" "" SN_2007uy
10.604663578742475 "" "" "" "" 0.8817231332862212 0.05687722852465434 "" "" "" "" SN_2007uy
10.855683132118429 "" "" "" "" 0.8286863388640969 0.19581465428446626 "" "" "" "" SN_2009iz
10.855683132118429 "" "" "" "" "" "" 0.4574580069045028 0.19581465428446626 "" "" SN_2009iz
10.855683132118429 "" "" 0.7093048283243408 0.03281465428446627 "" "" "" "" "" "" SN_2009iz
10.88988888503809 "" "" 0.7146897269636003 0.1949083367288093 "" "" "" "" "" "" SN_2007C
10.88988888503809 "" "" "" "" 0.8860716817760558 0.07390833672880931 "" "" "" "" SN_2007C
10.88988888503809 "" "" "" "" "" "" 2.6087100225731708 0.08090833672880932 "" "" SN_2007C
11.041934230357583 0.2873735515830183 0.408502760395889 "" "" "" "" "" "" "" "" SN_2006F
11.043513132121006 "" "" "" "" "" "" "" "" 1.0470035989129396 0.186618998550495 SN_2009iz
11.34629295731429 "" "" 0.7098103813709215 0.11251367247054948 "" "" "" "" "" "" SN_2006fo
11.34629295731429 "" "" "" "" "" "" 2.7796517081138647 0.1625136724705495 "" "" SN_2006fo
11.927054126681469 "" "" 0.7086214142059684 0.20007047546820828 "" "" "" "" "" "" SN_2005hg
11.927054126681469 "" "" "" "" "" "" 0.926451789055523 0.0950704754682083 "" "" SN_2005hg
11.927054126681469 "" "" "" "" 0.838491186115446 0.09807047546820828 "" "" "" "" SN_2005hg
12.423292957311787 "" "" "" "" 0.8732957785673904 0.13523374710101477 "" "" "" "" SN_2006fo
12.423292957311787 "" "" 0.7092128490594798 0.2802337471010148 "" "" "" "" "" "" SN_2006fo
12.862888885043503 "" "" 0.713867978464399 0.062398747946615554 "" "" "" "" "" "" SN_2007C
12.862888885043503 "" "" "" "" 0.8682006206603986 0.03439874794661556 "" "" "" "" SN_2007C
12.89505412667495 "" "" 0.708300352983406 0.061964088684416906 "" "" "" "" "" "" SN_2005hg
12.89505412667495 "" "" "" "" 0.8305713253222657 0.08696408868441691 "" "" "" "" SN_2005hg
12.89505412667495 "" "" "" "" "" "" 0.8966117814679971 0.08696408868441691 "" "" SN_2005hg
12.92574599863292 "" "" "" "" 0.7816409109139311 0.05945773918630677 "" "" "" "" SN_2006jc
12.92574599863292 "" "" 0.7025774656812406 0.03545773918630678 "" "" "" "" "" "" SN_2006jc
12.92574599863292 "" "" "" "" "" "" 0.28266427420157686 0.04445773918630677 "" "" SN_2006jc
13.030633132118965 "" "" "" "" "" "" "" "" 0.8297056128181122 0.18465350638704944 SN_2009iz
13.370292957311904 "" "" "" "" 0.8441295119626713 0.39889966892267403 "" "" "" "" SN_2006fo
13.370292957311904 "" "" 0.7110393239947141 0.20489966892267403 "" "" "" "" "" "" SN_2006fo
13.370292957311904 "" "" "" "" "" "" 2.776408785722935 0.27989966892267404 "" "" SN_2006fo
13.608216182248725 "" "" "" "" 0.8366913008731565 0.20115776136801528 "" "" "" "" SN_2009er
13.608216182248725 "" "" 0.7102762952085498 0.048157761368015285 "" "" "" "" "" "" SN_2009er
13.717649877246004 "" "" "" "" 0.8098555090218683 0.27014310757896176 "" "" "" "" SN_2005bf
13.717649877246004 "" "" 0.7071972757584056 0.03414310757896176 "" "" "" "" "" "" SN_2005bf
13.717649877246004 "" "" "" "" "" "" 0.4261974884321896 0.04414310757896176 "" "" SN_2005bf
13.736219877246185 0.28737365400770354 0.05951706139952536 "" "" "" "" "" "" "" "" SN_2005bf
13.739949877242907 0.287373684419783 0.06851706346096971 "" "" "" "" "" "" "" "" SN_2005bf
13.75605987723975 0.2873736814483339 0.07251707236440946 "" "" "" "" "" "" "" "" SN_2005bf
13.759789877243747 0.2873736527438065 0.08651707442585382 "" "" "" "" "" "" "" "" SN_2005bf
13.983745998630184 "" "" "" "" 0.7816076144236292 0.039457739183653785 "" "" "" "" SN_2006jc
13.983745998630184 "" "" "" "" "" "" 0.28255321735327654 0.04145773918365379 "" "" SN_2006jc
13.983745998630184 "" "" 0.7025788680519877 0.032457739183653786 "" "" "" "" "" "" SN_2006jc
14.365292957307247 "" "" "" "" "" "" 2.7313337891780924 0.23350949245001765 "" "" SN_2006fo
14.365292957307247 "" "" "" "" 0.8497046401019466 0.40250949245001766 "" "" "" "" SN_2006fo
14.365292957307247 "" "" 0.7103777000017591 0.12150949245001766 "" "" "" "" "" "" SN_2006fo
14.592216182245465 "" "" "" "" "" "" 2.4694837665539295 0.24000067267490757 "" "" SN_2009er
14.592216182245465 "" "" "" "" 0.8363511274544103 0.15300067267490758 "" "" "" "" SN_2009er
14.592216182245465 "" "" 0.7096165737724585 0.05800067267490758 "" "" "" "" "" "" SN_2009er
14.65422754935571 "" "" 0.7086885288329303 0.07258505792673305 "" "" "" "" "" "" SN_2008D
14.65422754935571 "" "" "" "" "" "" 0.9629445133499175 0.13258505792673303 "" "" SN_2008D
14.65422754935571 "" "" "" "" 0.8262928456531901 0.04258505792673305 "" "" "" "" SN_2008D
14.732869877239864 0.2873737433164498 0.09552462794768495 "" "" "" "" "" "" "" "" SN_2005bf
14.736609877239971 0.28737364625841094 0.0785246299804358 "" "" "" "" "" "" "" "" SN_2005bf
15.148684230356594 0.2873736450509652 0.5717477232493064 "" "" "" "" "" "" "" "" SN_2006F
15.595216182249715 "" "" 0.7093730956790955 0.055792510693809944 "" "" "" "" "" "" SN_2009er
15.595216182249715 "" "" "" "" 0.8355823520639026 0.13579251069380993 "" "" "" "" SN_2009er
15.736729877244215 0.2873737288755002 0.06954321890204136 "" "" "" "" "" "" "" "" SN_2005bf
15.740459877240937 0.2873737191595487 0.07054322074820192 "" "" "" "" "" "" "" "" SN_2005bf
15.798919671600743 0.287373719072543 0.2585633968248259 "" "" "" "" "" "" "" "" SN_2006T
15.917054126679432 "" "" "" "" "" "" 1.1500738434027171 0.1094897326859892 "" "" SN_2005hg
15.917054126679432 "" "" "" "" 0.8199508171439861 0.0894897326859892 "" "" "" "" SN_2005hg
15.917054126679432 "" "" 0.707669422232596 0.0594897326859892 "" "" "" "" "" "" SN_2005hg
15.935745998634957 "" "" "" "" "" "" 0.28198743756393996 0.040457739177949904 "" "" SN_2006jc
15.935745998634957 "" "" "" "" 0.781859822954129 0.057457739177949906 "" "" "" "" SN_2006jc
15.935745998634957 "" "" 0.7024519052581962 0.0294577391779499 "" "" "" "" "" "" SN_2006jc
16.39529295731336 "" "" 0.7102243212215993 0.20356291572912893 "" "" "" "" "" "" SN_2006fo
16.39529295731336 "" "" "" "" 0.8370765575400634 0.20256291572912893 "" "" "" "" SN_2006fo
16.39529295731336 "" "" "" "" "" "" 2.7638019824799813 0.16856291572912896 "" "" SN_2006fo
16.59366357874387 "" "" 0.7157172164282185 0.04453043982420321 "" "" "" "" "" "" SN_2007uy
16.59366357874387 "" "" "" "" 0.878537945225317 0.04653043982420321 "" "" "" "" SN_2007uy
16.59366357874387 "" "" "" "" "" "" 2.4753542957333323 0.050530439824203216 "" "" SN_2007uy
16.613216182246106 "" "" 0.7103512450555864 0.20052994696416987 "" "" "" "" "" "" SN_2009er
16.613216182246106 "" "" "" "" 0.8333714413156552 0.17352994696416987 "" "" "" "" SN_2009er
16.739389877242502 0.28737364454005465 0.0925615571401676 "" "" "" "" "" "" "" "" SN_2005bf
16.873683132122096 "" "" 0.7075659236446233 0.1958090317204199 "" "" "" "" "" "" SN_2009iz
16.873683132122096 "" "" "" "" 0.8183147008532715 0.052809031720419924 "" "" "" "" SN_2009iz
16.873683132122096 "" "" "" "" "" "" 0.37197443900971705 0.1958090317204199 "" "" SN_2009iz
16.955303132119298 "" "" "" "" "" "" "" "" 1.9621580389063407 0.3592993807091727 SN_2009iz
17.051054126677627 "" "" 0.7074576396206551 0.06525017335446001 "" "" "" "" "" "" SN_2005hg
17.051054126677627 "" "" "" "" "" "" 0.6241474560552911 0.10025017335446 "" "" SN_2005hg
17.051054126677627 "" "" "" "" 0.8197785063682894 0.08025017335446 "" "" "" "" SN_2005hg
17.626216182245116 "" "" 0.7089323317953332 0.06822348536355778 "" "" "" "" "" "" SN_2009er
17.694227549356583 "" "" 0.7088833976911916 0.042686114754806756 "" "" "" "" "" "" SN_2008D
17.694227549356583 "" "" "" "" 0.8255385905242206 0.032686114754806754 "" "" "" "" SN_2008D
17.694227549356583 "" "" "" "" "" "" 1.0195994995881135 0.15268611475480676 "" "" SN_2008D
17.716649877242162 "" "" "" "" "" "" 0.5796980773045024 0.09269391972647649 "" "" SN_2005bf
17.716649877242162 "" "" 0.7071703867636402 0.04169391972647649 "" "" "" "" "" "" SN_2005bf
17.716649877242162 "" "" "" "" 0.8016736094720446 0.07269391972647649 "" "" "" "" SN_2005bf
17.737999877244874 0.28737372735512123 0.27557955847695503 "" "" "" "" "" "" "" "" SN_2005bf
17.741729877241596 0.2873737308909247 0.20957956030915165 "" "" "" "" "" "" "" "" SN_2005bf
17.77368313212355 "" "" 0.7078561893372305 0.03180057700552373 "" "" "" "" "" "" SN_2009iz
17.77368313212355 "" "" "" "" 0.8084099681373396 0.27080057700552373 "" "" "" "" SN_2009iz
18.555102944141254 "" "" 0.7088870976144164 0.04741173100775273 "" "" "" "" "" "" SN_2009jf
18.555102944141254 "" "" "" "" 0.8239602100178551 0.03441173100775273 "" "" "" "" SN_2009jf
18.6586635787462 "" "" "" "" "" "" 2.4677328725370415 0.0514437337920802 "" "" SN_2007uy
18.6586635787462 "" "" 0.7152600791253092 0.039443733792080195 "" "" "" "" "" "" SN_2007uy
18.6586635787462 "" "" "" "" 0.8753850341250657 0.048443733792080196 "" "" "" "" SN_2007uy
18.674227549359784 "" "" 0.7085552389093599 0.07267964108625087 "" "" "" "" "" "" SN_2008D
18.674227549359784 "" "" "" "" "" "" 0.9469084082445 0.07267964108625087 "" "" SN_2008D
18.674227549359784 "" "" "" "" 0.8249202679506183 0.05267964108625087 "" "" "" "" SN_2008D
18.792329671596235 0.28737374200788113 0.31714343271640527 "" "" "" "" "" "" "" "" SN_2006T
19.45429295730719 "" "" 0.7127250240829677 0.1734887227711087 "" "" "" "" "" "" SN_2006fo
19.45429295730719 "" "" "" "" "" "" 2.7759970078738694 0.23148872277110868 "" "" SN_2006fo
19.45429295730719 "" "" "" "" 0.8373458323551565 0.1644887227711087 "" "" "" "" SN_2006fo
19.595216182249715 "" "" 0.7091787072114363 0.06171950588416227 "" "" "" "" "" "" SN_2009er
19.595216182249715 "" "" "" "" 0.8355305324535224 0.14371950588416227 "" "" "" "" SN_2009er
19.70422754935862 "" "" "" "" 0.8237677054188811 0.08264523286743802 "" "" "" "" SN_2008D
19.70422754935862 "" "" 0.7089160660578094 0.06264523286743803 "" "" "" "" "" "" SN_2008D
19.70422754935862 "" "" "" "" "" "" 0.8781180328416005 0.052645232867438024 "" "" SN_2008D
19.717649877246004 "" "" "" "" "" "" 0.3554194926954258 0.04677003871815341 "" "" SN_2005bf
19.717649877246004 "" "" "" "" 0.806209708536876 0.08077003871815341 "" "" "" "" SN_2005bf
19.717649877246004 "" "" 0.7063024341041901 0.03677003871815342 "" "" "" "" "" "" SN_2005bf
19.74468313212128 "" "" "" "" 0.8040486988578984 0.27077552210145406 "" "" "" "" SN_2009iz
19.74468313212128 "" "" "" "" "" "" 0.3793063758192267 0.27077552210145406 "" "" SN_2009iz
19.74468313212128 "" "" 0.7067115540372056 0.02977552210145406 "" "" "" "" "" "" SN_2009iz
19.922745998635946 "" "" "" "" "" "" 0.28119734438376504 0.055457739183498354 "" "" SN_2006jc
19.922745998635946 "" "" 0.7024051041197635 0.034457739183498357 "" "" "" "" "" "" SN_2006jc
19.922745998635946 "" "" "" "" 0.7810438100321958 0.03745773918349836 "" "" "" "" SN_2006jc
20.31629295730818 "" "" 0.7080150438458123 0.08443328440600656 "" "" "" "" "" "" SN_2006fo
20.31629295730818 "" "" "" "" "" "" 2.7527430865343665 0.15443328440600657 "" "" SN_2006fo
20.31629295730818 "" "" "" "" 0.8264293377790859 0.31243328440600654 "" "" "" "" SN_2006fo
20.721649877239543 "" "" 0.7057524908938835 0.037802551799291026 "" "" "" "" "" "" SN_2005bf
20.721649877239543 "" "" "" "" 0.8035208278955857 0.05680255179929102 "" "" "" "" SN_2005bf
20.721649877239543 "" "" "" "" "" "" 0.38417791197006096 0.053802551799291026 "" "" SN_2005bf
20.74073987724114 0.28737345394778235 0.07360557576177224 "" "" "" "" "" "" "" "" SN_2005bf
20.744469877245137 0.28737346099147987 0.08860557762425397 "" "" "" "" "" "" "" "" SN_2005bf
20.93868313211715 "" "" 0.7070850634186437 0.1957578305901368 "" "" "" "" "" "" SN_2009iz
20.93868313211715 "" "" "" "" 0.8066592868136726 0.04175783059013681 "" "" "" "" SN_2009iz
21.729683132121863 "" "" "" "" 0.8070204188627502 0.19574667385350714 "" "" "" "" SN_2009iz
21.729683132121863 "" "" 0.7071410731828931 0.19574667385350714 "" "" "" "" "" "" SN_2009iz
21.729683132121863 "" "" "" "" "" "" 0.3467770767894626 0.19574667385350714 "" "" SN_2009iz
21.81866967160022 0.2873736934986529 0.37340118183998217 "" "" "" "" "" "" "" "" SN_2006T
22.077811736846343 0.287373130299787 0.15676765403921833 "" "" "" "" "" "" "" "" SN_2004gq
23.30429295731301 "" "" "" "" "" "" 2.7750776720499637 0.2230477428417285 "" "" SN_2006fo
23.30429295731301 "" "" "" "" 0.832452327039315 0.2820477428417285 "" "" "" "" SN_2006fo
23.30429295731301 "" "" 0.7138271203886795 0.2030477428417285 "" "" "" "" "" "" SN_2006fo
23.641663578746375 "" "" "" "" 0.8620306633968354 0.06257303923838427 "" "" "" "" SN_2007uy
23.641663578746375 "" "" 0.7152488719439571 0.05157303923838427 "" "" "" "" "" "" SN_2007uy
23.641663578746375 "" "" "" "" "" "" 2.3666296187411437 0.05557303923838427 "" "" SN_2007uy
23.77388888504356 "" "" "" "" 0.8449337511818045 0.06794848873750554 "" "" "" "" SN_2007C
23.799683132121572 "" "" "" "" "" "" 0.3377840021852658 0.19571967816237396 "" "" SN_2009iz
23.799683132121572 "" "" "" "" 0.8017004419536762 0.19571967816237396 "" "" "" "" SN_2009iz
23.799683132121572 "" "" 0.7060054451376977 0.035719678162373966 "" "" "" "" "" "" SN_2009iz
24.11204173684382 0.28737314289462473 0.19613489238325385 "" "" "" "" "" "" "" "" SN_2004gq
24.543102944146085 "" "" "" "" 0.8179246802394657 0.19149344523904616 "" "" "" "" SN_2009jf
24.543102944146085 "" "" 0.7080847616624996 0.04149344523904617 "" "" "" "" "" "" SN_2009jf
24.631663578744337 "" "" "" "" "" "" 2.536182546716829 0.06160742121100078 "" "" SN_2007uy
24.631663578744337 "" "" 0.7157848767383967 0.058607421211000786 "" "" "" "" "" "" SN_2007uy
24.631663578744337 "" "" "" "" 0.870705282389086 0.056607421211000784 "" "" "" "" SN_2007uy
24.734683132119244 "" "" "" "" "" "" 0.35194500715537236 0.19571677240104995 "" "" SN_2009iz
24.734683132119244 "" "" 0.7061579605177106 0.19571677240104995 "" "" "" "" "" "" SN_2009iz
24.734683132119244 "" "" "" "" 0.8076508250596589 0.044716772401049966 "" "" "" "" SN_2009iz
24.743429877242306 0.2873733568399048 0.11371045600747645 "" "" "" "" "" "" "" "" SN_2005bf
25.56966357874626 "" "" 0.7159573482182232 0.05063545657452659 "" "" "" "" "" "" SN_2007uy
25.56966357874626 "" "" "" "" 0.8732870766372828 0.055635456574526586 "" "" "" "" SN_2007uy
25.56966357874626 "" "" "" "" "" "" 2.4651041573008348 0.054635456574526585 "" "" SN_2007uy
25.721683132120233 "" "" 0.7062241942577613 0.19571892835719779 "" "" "" "" "" "" SN_2009iz
25.721683132120233 "" "" "" "" 0.8010968360758551 0.0397189283571978 "" "" "" "" SN_2009iz
25.721683132120233 "" "" "" "" "" "" 0.33823000084282023 0.19571892835719779 "" "" SN_2009iz
26.677663578746433 "" "" 0.7159482601145036 0.05165909830949453 "" "" "" "" "" "" SN_2007uy
26.677663578746433 "" "" "" "" "" "" 2.5232291315122226 0.06265909830949452 "" "" SN_2007uy
26.677663578746433 "" "" "" "" 0.8685111634315741 0.05165909830949453 "" "" "" "" SN_2007uy
26.74663987724489 0.28737347132421875 0.14378290572783636 "" "" "" "" "" "" "" "" SN_2005bf
26.870683132117847 "" "" 0.7056096151328174 0.04072109211013995 "" "" "" "" "" "" SN_2009iz
26.870683132117847 "" "" "" "" 0.8014862255383767 0.06872109211013995 "" "" "" "" SN_2009iz
27.06196173684293 0.28737315820932924 0.16374828307346478 "" "" "" "" "" "" "" "" SN_2004gq
27.341292957309633 "" "" "" "" "" "" 2.7935721184929134 0.3676557195974524 "" "" SN_2006fo
27.341292957309633 "" "" "" "" 0.8273338031605626 0.3316557195974524 "" "" "" "" SN_2006fo
27.341292957309633 "" "" 0.7091901047142934 0.3606557195974524 "" "" "" "" "" "" SN_2006fo
27.591663578743464 "" "" "" "" "" "" 2.4473268714100818 0.05767201212043068 "" "" SN_2007uy
27.591663578743464 "" "" "" "" 0.8677529928852019 0.06067201212043068 "" "" "" "" SN_2007uy
27.591663578743464 "" "" 0.7152155479579554 0.04567201212043068 "" "" "" "" "" "" SN_2007uy
27.906683132117905 "" "" "" "" 0.8056901447789673 0.042721465178136 "" "" "" "" SN_2009iz
28.048054126680654 "" "" "" "" 0.8157935748921394 0.11229742667948531 "" "" "" "" SN_2005hg
28.048054126680654 "" "" "" "" "" "" 0.9351807606344105 0.15129742667948531 "" "" SN_2005hg
28.048054126680654 "" "" 0.7069949981282148 0.05629742667948531 "" "" "" "" "" "" SN_2005hg
28.353292957312078 "" "" "" "" "" "" 2.7816077467738456 0.36068348281514523 "" "" SN_2006fo
28.533102944144048 "" "" 0.7075054159623957 0.03525359020200179 "" "" "" "" "" "" SN_2009jf
28.533102944144048 "" "" "" "" 0.8163175042170316 0.05725359020200179 "" "" "" "" SN_2009jf
28.533102944144048 "" "" "" "" "" "" 0.677576965580568 0.03825359020200179 "" "" SN_2009jf
28.662663578747015 "" "" "" "" 0.8675042986989364 0.056675534945893134 "" "" "" "" SN_2007uy
28.662663578747015 "" "" "" "" "" "" 2.367275867065617 0.06967553494589313 "" "" SN_2007uy
28.662663578747015 "" "" 0.714963911935182 0.06267553494589313 "" "" "" "" "" "" SN_2007uy
28.73221987724537 0.2873734818162321 0.11061392181200894 "" "" "" "" "" "" "" "" SN_2005bf
28.74468313212128 "" "" "" "" "" "" 0.33921039309953926 0.19571848269868147 "" "" SN_2009iz
28.74468313212128 "" "" "" "" 0.7973088194170581 0.2707184826986815 "" "" "" "" SN_2009iz
28.74468313212128 "" "" 0.7050638423521998 0.04071848269868149 "" "" "" "" "" "" SN_2009iz
29.03105412668083 "" "" "" "" 0.8131208761298403 0.09529841208522453 "" "" "" "" SN_2005hg
29.03105412668083 "" "" 0.7075115163576233 0.09829841208522454 "" "" "" "" "" "" SN_2005hg
29.36429295731068 "" "" "" "" 0.8408073573151187 0.2746408712193147 "" "" "" "" SN_2006fo
29.36429295731068 "" "" 0.7097177134678003 0.20364087121931468 "" "" "" "" "" "" SN_2006fo
29.36429295731068 "" "" "" "" "" "" 2.7856679838973935 0.3446408712193147 "" "" SN_2006fo
29.537102944144863 "" "" "" "" 0.8172990846669279 0.04416859115408786 "" "" "" "" SN_2009jf
29.537102944144863 "" "" 0.7075452223965285 0.033168591154087865 "" "" "" "" "" "" SN_2009jf
29.537102944144863 "" "" "" "" "" "" 0.8447243969617966 0.04316859115408786 "" "" SN_2009jf
29.59866357874853 "" "" "" "" 0.8644536651429623 0.06966677349364142 "" "" "" "" SN_2007uy
29.59866357874853 "" "" "" "" "" "" 2.2170331359931703 0.06666677349364143 "" "" SN_2007uy
29.59866357874853 "" "" 0.714335722600586 0.05366677349364143 "" "" "" "" "" "" SN_2007uy
29.72364987723995 "" "" "" "" 0.8019301385663832 0.07411310235783625 "" "" "" "" SN_2005bf
29.72364987723995 "" "" "" "" "" "" 0.34106414616690406 0.06911310235783626 "" "" SN_2005bf
29.72364987723995 "" "" 0.7058589309899445 0.19511310235783624 "" "" "" "" "" "" SN_2005bf
29.77368313212355 "" "" "" "" 0.801962821129341 0.08370966012139408 "" "" "" "" SN_2009iz
29.77368313212355 "" "" 0.7045763820056615 0.047709660121394076 "" "" "" "" "" "" SN_2009iz
29.884054126676347 "" "" 0.7064875632554936 0.05927532250979248 "" "" "" "" "" "" SN_2005hg
29.884054126676347 "" "" "" "" 0.8150652461964755 0.11327532250979247 "" "" "" "" SN_2005hg
29.884054126676347 "" "" "" "" "" "" 1.0235836581026203 0.19927532250979246 "" "" SN_2005hg
30.56750294414087 "" "" "" "" "" "" "" "" 1.6191761354893743 0.17130305689380773 SN_2009jf
30.56810294414754 "" "" 0.7076099076480256 0.03808480258441425 "" "" "" "" "" "" SN_2009jf
30.56810294414754 "" "" "" "" 0.8176210147827918 0.04108480258441425 "" "" "" "" SN_2009jf
30.56810294414754 "" "" "" "" "" "" 0.8958458126270612 0.04608480258441425 "" "" SN_2009jf
30.706683132120816 "" "" 0.7056335487849531 0.03869513299900905 "" "" "" "" "" "" SN_2009iz
30.706683132120816 "" "" "" "" 0.803236671428833 0.05369513299900905 "" "" "" "" SN_2009iz
30.851054126680538 "" "" "" "" 0.8118352862816238 0.09822178982000034 "" "" "" "" SN_2005hg
30.851054126680538 "" "" 0.7066798270617582 0.07422178982000034 "" "" "" "" "" "" SN_2005hg
30.851054126680538 "" "" "" "" "" "" 0.6996257859224942 0.13122178982000032 "" "" SN_2005hg
31.363292957314115 "" "" "" "" 0.8294047136306961 0.27829352467365354 "" "" "" "" SN_2006fo
31.363292957314115 "" "" "" "" "" "" 2.7155364103331254 0.28429352467365354 "" "" SN_2006fo
31.558102944145503 "" "" 0.7076619735172315 0.03802131726945011 "" "" "" "" "" "" SN_2009jf
31.558102944145503 "" "" "" "" 0.8179062623821022 0.04902131726945011 "" "" "" "" SN_2009jf
31.558102944145503 "" "" "" "" "" "" 1.194386665881047 0.053021317269450106 "" "" SN_2009jf
31.705683132116974 "" "" "" "" 0.7980464092449826 0.19567770145522906 "" "" "" "" SN_2009iz
31.705683132116974 "" "" 0.7054032530731412 0.04367770145522907 "" "" "" "" "" "" SN_2009iz
31.919888885036926 "" "" 0.7122158361966938 0.10458178807614407 "" "" "" "" "" "" SN_2007C
31.919888885036926 "" "" "" "" "" "" 1.75582051753007 0.06558178807614408 "" "" SN_2007C
31.919888885036926 "" "" "" "" 0.8442564193205176 0.16458178807614407 "" "" "" "" SN_2007C
32.37129295730847 "" "" 0.7117293260926172 0.2029937197949227 "" "" "" "" "" "" SN_2006fo
32.37129295730847 "" "" "" "" 0.8331190208997032 0.2519937197949227 "" "" "" "" SN_2006fo
32.475102944146784 "" "" "" "" 0.8190719096014443 0.03701291639140179 "" "" "" "" SN_2009jf
32.475102944146784 "" "" 0.7078108184066643 0.03301291639140179 "" "" "" "" "" "" SN_2009jf
32.475102944146784 "" "" "" "" "" "" 1.1710636259570155 0.04601291639140179 "" "" SN_2009jf
32.62666357874696 "" "" "" "" 0.8591665655067529 0.060563941628168874 "" "" "" "" SN_2007uy
32.62666357874696 "" "" "" "" "" "" 2.1184675112084395 0.06756394162816887 "" "" SN_2007uy
32.62666357874696 "" "" 0.7139650562934345 0.04856394162816888 "" "" "" "" "" "" SN_2007uy
32.71268313212204 "" "" "" "" 0.7949961118816279 0.043659495098687585 "" "" "" "" SN_2009iz
32.71268313212204 "" "" 0.7051431962981254 0.034659495098687584 "" "" "" "" "" "" SN_2009iz
32.89988888504013 "" "" 0.7124958653815292 0.0395565412927371 "" "" "" "" "" "" SN_2007C
32.89988888504013 "" "" "" "" 0.8373943740159091 0.19355654129273708 "" "" "" "" SN_2007C
32.89988888504013 "" "" "" "" "" "" 1.8287294644354537 0.19355654129273708 "" "" SN_2007C
33.48610294414539 "" "" "" "" "" "" 1.1765330483297478 0.056055985574103816 "" "" SN_2009jf
33.48610294414539 "" "" "" "" 0.8180512634762991 0.033055985574103816 "" "" "" "" SN_2009jf
33.48610294414539 "" "" 0.7077478953384745 0.03705598557410382 "" "" "" "" "" "" SN_2009jf
33.57766357874789 "" "" "" "" 0.8628351665050006 0.07052372921137512 "" "" "" "" SN_2007uy
33.57766357874789 "" "" "" "" "" "" 2.2295503102261134 0.07152372921137512 "" "" SN_2007uy
33.57766357874789 "" "" 0.7141239569782689 0.04852372921137513 "" "" "" "" "" "" SN_2007uy
33.69768313212262 "" "" 0.705606885137251 0.03764240260859229 "" "" "" "" "" "" SN_2009iz
33.69768313212262 "" "" "" "" "" "" 0.304807551535943 0.19564240260859228 "" "" SN_2009iz
33.69768313212262 "" "" "" "" 0.7999409940782972 0.055642402608592295 "" "" "" "" SN_2009iz
34.74668313212169 "" "" "" "" "" "" 0.3075450541057038 0.19562402831640674 "" "" SN_2009iz
34.74668313212169 "" "" 0.7055513001136764 0.03662402831640675 "" "" "" "" "" "" SN_2009iz
34.74668313212169 "" "" "" "" 0.7956724637115674 0.040624028316406754 "" "" "" "" SN_2009iz
35.53210294414748 "" "" 0.7081718070200639 0.032198705778180056 "" "" "" "" "" "" SN_2009jf
