time U-B UB_err r-J rJ_err r-H rH_err r-K rK_err
5.02601412668 0.618896921386 0.222733204246 1.0 1.0 1.0 1.0 1.0 1.0
5.02966412668 0.440526721625 0.200762080577 1.0 1.0 1.0 1.0 1.0 1.0
-7.13894587332 1.0 1.0 0.644941447932 0.0595605257906 1.0 1.0 1.0 1.0
-6.11594587332 1.0 1.0 0.559424721784 0.0542033361465 1.0 1.0 1.0 1.0
-5.11494587332 1.0 1.0 0.661963425244 0.0491563564839 1.0 1.0 1.0 1.0
-4.09994587332 1.0 1.0 0.412288082062 0.0683259386725 1.0 1.0 1.0 1.0
-1.89694587332 1.0 1.0 0.357911246273 0.0619933322876 1.0 1.0 1.0 1.0
-1.09294587332 1.0 1.0 0.380734660609 0.0516801930487 1.0 1.0 1.0 1.0
0.0920541266751 1.0 1.0 0.428668335943 0.0530146467475 1.0 1.0 1.0 1.0
0.986054126675 1.0 1.0 0.455712552539 0.0487636318541 1.0 1.0 1.0 1.0
3.05305412668 1.0 1.0 0.557275206366 0.0497938000012 1.0 1.0 1.0 1.0
3.96005412668 1.0 1.0 0.552457339289 0.0652653271777 1.0 1.0 1.0 1.0
4.98005412668 1.0 1.0 0.730384025014 0.049768205462 1.0 1.0 1.0 1.0
5.97905412668 1.0 1.0 0.793264913283 0.0580547157312 1.0 1.0 1.0 1.0
7.11205412668 1.0 1.0 0.721834439073 0.0641606314253 1.0 1.0 1.0 1.0
8.09105412668 1.0 1.0 0.929710435985 0.053193775373 1.0 1.0 1.0 1.0
11.9270541267 1.0 1.0 1.05554505682 0.200070475468 1.0 1.0 1.0 1.0
12.8950541267 1.0 1.0 1.09805865413 0.0619640886844 1.0 1.0 1.0 1.0
15.9170541267 1.0 1.0 1.18571852153 0.059489732686 1.0 1.0 1.0 1.0
17.0510541267 1.0 1.0 1.21649806969 0.0652501733545 1.0 1.0 1.0 1.0
28.0480541267 1.0 1.0 1.28640648059 0.0562974266795 1.0 1.0 1.0 1.0
29.0310541267 1.0 1.0 1.2085985505 0.0982984120852 1.0 1.0 1.0 1.0
29.8840541267 1.0 1.0 1.36780862234 0.0592753225098 1.0 1.0 1.0 1.0
30.8510541267 1.0 1.0 1.33633836885 0.07422178982 1.0 1.0 1.0 1.0
-7.13894587332 1.0 1.0 1.0 1.0 0.5245085595 0.106560525791 1.0 1.0
-6.11594587332 1.0 1.0 1.0 1.0 0.460991833353 0.100203336146 1.0 1.0
-5.11494587332 1.0 1.0 1.0 1.0 0.608530536812 0.0841563564839 1.0 1.0
-4.09994587332 1.0 1.0 1.0 1.0 0.40585519363 0.0703259386725 1.0 1.0
-1.89694587332 1.0 1.0 1.0 1.0 0.383478357841 0.0919933322876 1.0 1.0
-1.09294587332 1.0 1.0 1.0 1.0 0.551301772178 0.0666801930487 1.0 1.0
0.0920541266751 1.0 1.0 1.0 1.0 0.452235447511 0.0670146467475 1.0 1.0
0.986054126675 1.0 1.0 1.0 1.0 0.402279664107 0.0707636318541 1.0 1.0
3.05305412668 1.0 1.0 1.0 1.0 0.458842317934 0.0687938000012 1.0 1.0
3.96005412668 1.0 1.0 1.0 1.0 0.591024450857 0.0912653271777 1.0 1.0
4.98005412668 1.0 1.0 1.0 1.0 0.685951136583 0.072768205462 1.0 1.0
5.97905412668 1.0 1.0 1.0 1.0 0.543832024851 0.114054715731 1.0 1.0
7.11205412668 1.0 1.0 1.0 1.0 0.674401550642 0.107160631425 1.0 1.0
8.09105412668 1.0 1.0 1.0 1.0 0.953277547554 0.087193775373 1.0 1.0
11.9270541267 1.0 1.0 1.0 1.0 0.892112168391 0.0980704754682 1.0 1.0
12.8950541267 1.0 1.0 1.0 1.0 1.0326257657 0.0869640886844 1.0 1.0
15.9170541267 1.0 1.0 1.0 1.0 1.2462856331 0.089489732686 1.0 1.0
17.0510541267 1.0 1.0 1.0 1.0 1.25006518126 0.0802501733545 1.0 1.0
28.0480541267 1.0 1.0 1.0 1.0 1.34097359216 0.112297426679 1.0 1.0
29.0310541267 1.0 1.0 1.0 1.0 1.40616566207 0.0952984120852 1.0 1.0
29.8840541267 1.0 1.0 1.0 1.0 1.35837573391 0.11327532251 1.0 1.0
30.8510541267 1.0 1.0 1.0 1.0 1.43890548042 0.09822178982 1.0 1.0
-7.13894587332 1.0 1.0 1.0 1.0 1.0 1.0 0.558752739427 0.263560525791
-6.11594587332 1.0 1.0 1.0 1.0 1.0 1.0 0.583236013279 0.118203336146
-4.09994587332 1.0 1.0 1.0 1.0 1.0 1.0 0.667099373557 0.105325938673
-1.89694587332 1.0 1.0 1.0 1.0 1.0 1.0 0.621722537768 0.113993332288
-1.01994587332 1.0 1.0 1.0 1.0 1.0 1.0 0.822896834252 0.101742557272
0.112054126679 1.0 1.0 1.0 1.0 1.0 1.0 0.842391131165 0.196031402566
0.986054126675 1.0 1.0 1.0 1.0 1.0 1.0 0.625523844034 0.0917636318541
3.05305412668 1.0 1.0 1.0 1.0 1.0 1.0 0.941086497861 0.0857938000012
3.96005412668 1.0 1.0 1.0 1.0 1.0 1.0 0.821268630784 0.0882653271777
4.98005412668 1.0 1.0 1.0 1.0 1.0 1.0 1.15319531651 0.112768205462
5.97905412668 1.0 1.0 1.0 1.0 1.0 1.0 1.28307620478 0.112054715731
7.11205412668 1.0 1.0 1.0 1.0 1.0 1.0 1.12464573057 0.200160631425
8.09105412668 1.0 1.0 1.0 1.0 1.0 1.0 1.03752172748 0.200193775373
11.9270541267 1.0 1.0 1.0 1.0 1.0 1.0 1.57835634832 0.0950704754682
12.8950541267 1.0 1.0 1.0 1.0 1.0 1.0 1.59286994563 0.0869640886844
15.9170541267 1.0 1.0 1.0 1.0 1.0 1.0 1.48352981303 0.109489732686
17.0510541267 1.0 1.0 1.0 1.0 1.0 1.0 1.76930936119 0.100250173354
28.0480541267 1.0 1.0 1.0 1.0 1.0 1.0 1.57421777209 0.151297426679
29.8840541267 1.0 1.0 1.0 1.0 1.0 1.0 1.53461991384 0.19927532251
30.8510541267 1.0 1.0 1.0 1.0 1.0 1.0 1.70914966035 0.13122178982
