Name Band MJD Mag Magerr
2004gk H 53463.237 15.995 0.25
2004gk H 53464.321 15.96 0.175
2004gk H 53465.23 16.016 0.175
2004gk H 53466.244 16.174 0.175
2004gk H 53467.435 15.921 0.175
2004gk H 53468.241 15.994 0.25
2004gk H 53469.21 16.008 0.032
2004gk H 53470.218 16.136 0.25
2004gk H 53471.213 16.041 0.175
2004gk H 53472.205 16.061 0.25
2004gk H 53473.192 16.058 0.25
2004gk H 53474.207 16.142 0.075
2004gk H 53480.204 16.262 0.25
2004gk H 53486.239 16.093 0.093
2004gk H 53487.219 16.18 0.115
2004gk H 53488.219 16.309 0.063
2004gk H 53489.209 16.433 0.097
2004gk H 53490.224 16.529 0.142
2004gk H 53493.261 16.604 0.175
2004gk H 53494.22 16.515 0.175
2004gk H 53495.259 16.388 0.25
2004gk H 53497.247 16.374 0.175
2004gk H 53498.222 16.468 0.082
2004gk H 53502.225 16.742 0.25
2004gk H 53509.182 16.793 0.1
2004gk H 53510.187 16.534 0.175
2004gk H 53511.184 16.914 0.198
2004gk H 53513.16 16.88 0.272
2004gk H 53522.151 17.27 0.175
2004gk H 53526.142 17.021 0.175
2004gk Ks 53462.3 16.225 0.25
2004gk Ks 53464.321 16.235 0.25
2004gk Ks 53466.244 16.491 0.25
2004gk Ks 53467.435 16.161 0.25
2004gk Ks 53468.241 16.701 0.25
2004gk Ks 53469.21 16.71 0.25
2004gk Ks 53470.218 16.568 0.25
2004gk Ks 53471.213 16.453 0.25
2004gk Ks 53472.205 16.617 0.25
2004gk Ks 53480.204 16.765 0.25
2004gk Ks 53482.227 16.389 0.25
2004gk Ks 53486.239 16.746 0.25
2004gk Ks 53487.219 16.335 0.25
2004gk Ks 53488.219 16.778 0.25
2004gk Ks 53490.224 16.482 0.25
2004gk Ks 53493.261 16.913 0.25
2004gk Ks 53497.247 16.99 0.25
2004gk Ks 53502.225 16.729 0.25
2004gk Ks 53509.182 16.596 0.25
2004gk Ks 53526.142 17.568 0.25
