Name Band MJD Mag Magerr
2005hg J 53677.134 16.984 0.04
2005hg J 53678.135 16.772 0.034
2005hg J 53679.15 16.928 0.052
2005hg J 53681.353 16.846 0.043
2005hg J 53682.157 16.794 0.032
2005hg J 53683.342 16.722 0.032
2005hg J 53684.236 16.691 0.027
2005hg J 53686.303 16.629 0.026
2005hg J 53687.21 16.668 0.041
2005hg J 53688.23 16.537 0.025
2005hg J 53689.229 16.526 0.033
2005hg J 53690.362 16.659 0.039
2005hg J 53691.341 16.505 0.028
2005hg J 53695.177 16.589 0.175
2005hg J 53696.145 16.597 0.037
2005hg J 53699.167 16.655 0.035
2005hg J 53700.301 16.673 0.041
2005hg J 53711.298 17.043 0.032
2005hg J 53712.281 17.164 0.074
2005hg J 53713.134 17.042 0.035
2005hg J 53714.101 17.115 0.05
2005hg J 53719.224 17.539 0.193
2005hg J 53720.221 17.374 0.089
2005hg J 53721.262 17.326 0.097
2005hg J 53724.206 17.271 0.175
2005hg J 53725.171 17.518 0.093
2005hg J 53726.15 17.623 0.093
2005hg J 53727.196 17.598 0.084
2005hg J 53728.218 17.857 0.097
2005hg J 53729.239 17.609 0.078
2005hg J 53732.213 17.763 0.108
2005hg J 53733.19 17.932 0.112
2005hg H 53676.111 17.097 0.093
2005hg H 53677.134 17.035 0.086
2005hg H 53678.135 16.778 0.069
2005hg H 53679.15 16.887 0.054
2005hg H 53681.353 16.773 0.073
2005hg H 53682.157 16.576 0.047
2005hg H 53683.342 16.651 0.046
2005hg H 53684.236 16.697 0.049
2005hg H 53686.303 16.68 0.045
2005hg H 53687.21 16.582 0.067
2005hg H 53688.23 16.534 0.048
2005hg H 53689.229 16.728 0.089
2005hg H 53690.362 16.659 0.082
2005hg H 53691.341 16.434 0.062
2005hg H 53695.177 16.705 0.073
2005hg H 53696.145 16.615 0.062
2005hg H 53699.167 16.547 0.065
2005hg H 53700.301 16.592 0.056
2005hg H 53711.298 16.941 0.088
2005hg H 53712.281 16.919 0.071
2005hg H 53713.134 17.004 0.089
2005hg H 53714.101 16.965 0.074
2005hg H 53720.221 16.953 0.11
2005hg H 53721.262 17.105 0.121
2005hg H 53724.206 17.101 0.101
2005hg H 53725.171 17.327 0.051
2005hg H 53726.15 17.347 0.035
2005hg H 53727.196 17.437 0.071
2005hg H 53728.218 17.547 0.25
2005hg H 53729.239 17.237 0.122
2005hg H 53732.213 17.398 0.102
2005hg H 53733.19 17.445 0.116
2005hg Ks 53676.111 17.336 0.25
2005hg Ks 53677.134 17.186 0.104
2005hg Ks 53679.15 16.899 0.089
2005hg Ks 53681.353 16.808 0.095
2005hg Ks 53682.23 16.575 0.082
2005hg Ks 53683.362 16.534 0.175
2005hg Ks 53684.236 16.747 0.07
2005hg Ks 53686.303 16.471 0.062
2005hg Ks 53687.21 16.625 0.064
2005hg Ks 53688.23 16.34 0.088
2005hg Ks 53689.229 16.262 0.087
2005hg Ks 53690.362 16.482 0.175
2005hg Ks 53691.341 16.623 0.175
2005hg Ks 53695.177 16.292 0.07
2005hg Ks 53696.145 16.328 0.062
2005hg Ks 53699.167 16.583 0.085
2005hg Ks 53700.301 16.346 0.076
2005hg Ks 53711.298 16.981 0.127
2005hg Ks 53713.134 17.101 0.175
2005hg Ks 53714.101 16.968 0.107
2005hg Ks 53721.262 17.368 0.175
2005hg Ks 53724.206 17.17 0.113
2005hg Ks 53725.171 17.417 0.159
2005hg Ks 53726.15 17.588 0.246
2005hg Ks 53727.196 17.537 0.166
2005hg Ks 53729.239 17.451 0.166
2005hg Ks 53732.213 17.613 0.189
2005hg Ks 53733.19 17.732 0.227
